N._masoalensis	N._eymae	9
N._masoalensis	N._pilosa	9
N._masoalensis	N._maxima	9
N._masoalensis	N._veitchii	9
N._masoalensis	N._edwardsiana	9
N._masoalensis	N._fusca	9
N._masoalensis	N._mira	9
N._masoalensis	N._alata	9
N._masoalensis	N._gracillima	9
N._masoalensis	N._northiana	9
N._masoalensis	N._mapuluensis	9
N._masoalensis	N._bicalcarata	9
N._masoalensis	N._gracilis	9
N._masoalensis	N._albomarginata	9
N._masoalensis	N._rafflesiana	9
N._masoalensis	N._thorelii	9
N._masoalensis	N._benstonei	9
N._masoalensis	N._petiolata	9
N._masoalensis	N._truncata	9
N._masoalensis	N._macrophylla	9
N._masoalensis	N._villosa	9
N._masoalensis	N._boschiana	9
N._masoalensis	N._rajah	9
N._masoalensis	N._anamensis	9
N._masoalensis	N._diatas	9
N._masoalensis	N._singalana	9
N._masoalensis	N._densiflora	9
N._masoalensis	N._pectinata	9
N._masoalensis	N._spathulata	9
N._masoalensis	N._adnata	9
N._masoalensis	N._rhombicaulis	9
N._masoalensis	N._ovata	9
N._masoalensis	N._sumatrana	9
N._masoalensis	N._longifolia	9
N._masoalensis	N._spectabilis	9
N._masoalensis	N._eustachys	9
N._masoalensis	N._clipeata	10
N._masoalensis	N._ephippiata	10
N._masoalensis	N._burbidgeae	10
N._masoalensis	N._spec_nov._2	10
N._masoalensis	N._reinwardtiana	10
N._masoalensis	N._macrovulgaris	10
N._masoalensis	N._mirabilis	10
N._masoalensis	N._ampullaria	10
N._masoalensis	N._hirsuta	10
N._masoalensis	N._aristolochioides	10
N._masoalensis	N._talangensis	10
N._masoalensis	N._gymnamphora	10
N._masoalensis	N._bongso	10
N._masoalensis	N._dubia	10
N._masoalensis	N._inermis	10
N._masoalensis	N._sanguinea	11
N._masoalensis	N._spec._nov._3	11
N._masoalensis	N._macfarlanei	11
N._masoalensis	N._ramispina	11
N._madagascariensis	N._khasiana	4
N._madagascariensis	N._vieillardii	5
N._madagascariensis	N._danseri	5
N._madagascariensis	N._tomoriana	6
N._madagascariensis	N._treubiana	7
N._madagascariensis	N._mikei	7
N._madagascariensis	N._neoguineensis	8
N._madagascariensis	N._sibuyanensis	8
N._madagascariensis	N._insignis	8
N._madagascariensis	N._bellii	8
N._madagascariensis	N._merrilliana	8
N._madagascariensis	N._faizaliana	8
N._madagascariensis	N._lavicola	8
N._madagascariensis	N._xiphioides	8
N._madagascariensis	N._tobaica	8
N._madagascariensis	N._spec._nov._1	9
N._madagascariensis	N._lamii	9
N._madagascariensis	N._ventricosa	9
N._madagascariensis	N._burkei	9
N._madagascariensis	N._tentaculata	9
N._madagascariensis	N._muluensis	9
N._madagascariensis	N._murudensis	9
N._madagascariensis	N._hamata	9
N._madagascariensis	N._glabrata	9
N._madagascariensis	N._lowii	9
N._madagascariensis	N._stenophylla	9
N._madagascariensis	N._eymae	9
N._madagascariensis	N._pilosa	9
N._madagascariensis	N._maxima	9
N._madagascariensis	N._veitchii	9
N._madagascariensis	N._edwardsiana	9
N._madagascariensis	N._fusca	9
N._madagascariensis	N._mira	9
N._madagascariensis	N._alata	9
N._madagascariensis	N._gracillima	9
N._madagascariensis	N._northiana	9
N._madagascariensis	N._mapuluensis	9
N._madagascariensis	N._bicalcarata	9
N._madagascariensis	N._gracilis	9
N._madagascariensis	N._albomarginata	9
N._madagascariensis	N._rafflesiana	9
N._madagascariensis	N._thorelii	9
N._madagascariensis	N._benstonei	9
N._madagascariensis	N._petiolata	9
N._madagascariensis	N._truncata	9
N._madagascariensis	N._macrophylla	9
N._madagascariensis	N._villosa	9
N._madagascariensis	N._boschiana	9
N._madagascariensis	N._rajah	9
N._madagascariensis	N._anamensis	9
N._madagascariensis	N._diatas	9
N._madagascariensis	N._singalana	9
N._madagascariensis	N._densiflora	9
N._madagascariensis	N._pectinata	9
N._madagascariensis	N._spathulata	9
N._madagascariensis	N._adnata	9
N._madagascariensis	N._rhombicaulis	9
N._madagascariensis	N._ovata	9
N._madagascariensis	N._sumatrana	9
N._madagascariensis	N._longifolia	9
N._madagascariensis	N._spectabilis	9
N._madagascariensis	N._eustachys	9
N._madagascariensis	N._clipeata	10
N._madagascariensis	N._ephippiata	10
N._madagascariensis	N._burbidgeae	10
N._madagascariensis	N._spec_nov._2	10
N._madagascariensis	N._reinwardtiana	10
N._madagascariensis	N._macrovulgaris	10
N._madagascariensis	N._mirabilis	10
N._madagascariensis	N._ampullaria	10
N._madagascariensis	N._hirsuta	10
N._madagascariensis	N._aristolochioides	10
N._madagascariensis	N._talangensis	10
N._madagascariensis	N._gymnamphora	10
N._madagascariensis	N._bongso	10
N._madagascariensis	N._dubia	10
N._madagascariensis	N._inermis	10
N._madagascariensis	N._sanguinea	11
N._madagascariensis	N._spec._nov._3	11
N._madagascariensis	N._macfarlanei	11
N._madagascariensis	N._ramispina	11
N._khasiana	N._vieillardii	3
N._khasiana	N._danseri	3
N._khasiana	N._tomoriana	4
N._khasiana	N._treubiana	5
N._khasiana	N._mikei	5
N._khasiana	N._neoguineensis	6
N._khasiana	N._sibuyanensis	6
N._khasiana	N._insignis	6
N._khasiana	N._bellii	6
N._khasiana	N._merrilliana	6
N._khasiana	N._faizaliana	6
N._khasiana	N._lavicola	6
N._khasiana	N._xiphioides	6
N._khasiana	N._tobaica	6
N._khasiana	N._spec._nov._1	7
N._khasiana	N._lamii	7
N._khasiana	N._ventricosa	7
N._khasiana	N._burkei	7
N._khasiana	N._tentaculata	7
N._khasiana	N._muluensis	7
N._khasiana	N._murudensis	7
N._khasiana	N._hamata	7
N._khasiana	N._glabrata	7
N._khasiana	N._lowii	7
N._khasiana	N._stenophylla	7
N._khasiana	N._eymae	7
N._khasiana	N._pilosa	7
N._khasiana	N._maxima	7
N._khasiana	N._veitchii	7
N._khasiana	N._edwardsiana	7
N._khasiana	N._fusca	7
N._khasiana	N._mira	7
N._khasiana	N._alata	7
N._khasiana	N._gracillima	7
N._khasiana	N._northiana	7
N._khasiana	N._mapuluensis	7
N._khasiana	N._bicalcarata	7
N._khasiana	N._gracilis	7
N._khasiana	N._albomarginata	7
N._khasiana	N._rafflesiana	7
N._khasiana	N._thorelii	7
N._khasiana	N._benstonei	7
N._khasiana	N._petiolata	7
N._khasiana	N._truncata	7
N._khasiana	N._macrophylla	7
N._khasiana	N._villosa	7
N._khasiana	N._boschiana	7
N._khasiana	N._rajah	7
N._khasiana	N._anamensis	7
N._khasiana	N._diatas	7
N._khasiana	N._singalana	7
N._khasiana	N._densiflora	7
N._khasiana	N._pectinata	7
N._khasiana	N._spathulata	7
N._khasiana	N._adnata	7
N._khasiana	N._rhombicaulis	7
N._khasiana	N._ovata	7
N._khasiana	N._sumatrana	7
N._khasiana	N._longifolia	7
N._khasiana	N._spectabilis	7
N._khasiana	N._eustachys	7
N._khasiana	N._clipeata	8
N._khasiana	N._ephippiata	8
N._khasiana	N._burbidgeae	8
N._khasiana	N._spec_nov._2	8
N._khasiana	N._reinwardtiana	8
N._khasiana	N._macrovulgaris	8
N._khasiana	N._mirabilis	8
N._khasiana	N._ampullaria	8
N._khasiana	N._hirsuta	8
N._khasiana	N._aristolochioides	8
N._khasiana	N._talangensis	8
N._khasiana	N._gymnamphora	8
N._khasiana	N._bongso	8
N._khasiana	N._dubia	8
N._khasiana	N._inermis	8
N._khasiana	N._sanguinea	9
N._khasiana	N._spec._nov._3	9
N._khasiana	N._macfarlanei	9
N._khasiana	N._ramispina	9
N._vieillardii	N._danseri	2
N._vieillardii	N._tomoriana	3
N._vieillardii	N._treubiana	4
N._vieillardii	N._mikei	4
N._vieillardii	N._neoguineensis	5
N._vieillardii	N._sibuyanensis	5
N._vieillardii	N._insignis	5
N._vieillardii	N._bellii	5
N._vieillardii	N._merrilliana	5
N._vieillardii	N._faizaliana	5
N._vieillardii	N._lavicola	5
N._vieillardii	N._xiphioides	5
N._vieillardii	N._tobaica	5
N._vieillardii	N._spec._nov._1	6
N._vieillardii	N._lamii	6
N._vieillardii	N._ventricosa	6
N._vieillardii	N._burkei	6
N._vieillardii	N._tentaculata	6
N._vieillardii	N._muluensis	6
N._vieillardii	N._murudensis	6
N._vieillardii	N._hamata	6
N._vieillardii	N._glabrata	6
N._vieillardii	N._lowii	6
N._vieillardii	N._stenophylla	6
N._vieillardii	N._eymae	6
N._vieillardii	N._pilosa	6
N._vieillardii	N._maxima	6
N._vieillardii	N._veitchii	6
N._vieillardii	N._edwardsiana	6
N._vieillardii	N._fusca	6
N._vieillardii	N._mira	6
N._vieillardii	N._alata	6
N._vieillardii	N._gracillima	6
N._vieillardii	N._northiana	6
N._vieillardii	N._mapuluensis	6
N._vieillardii	N._bicalcarata	6
N._vieillardii	N._gracilis	6
N._vieillardii	N._albomarginata	6
N._vieillardii	N._rafflesiana	6
N._vieillardii	N._thorelii	6
N._vieillardii	N._benstonei	6
N._vieillardii	N._petiolata	6
N._vieillardii	N._truncata	6
N._vieillardii	N._macrophylla	6
N._vieillardii	N._villosa	6
N._vieillardii	N._boschiana	6
N._vieillardii	N._rajah	6
N._vieillardii	N._anamensis	6
N._vieillardii	N._diatas	6
N._vieillardii	N._singalana	6
N._vieillardii	N._densiflora	6
N._vieillardii	N._pectinata	6
N._vieillardii	N._spathulata	6
N._vieillardii	N._adnata	6
N._vieillardii	N._rhombicaulis	6
N._vieillardii	N._ovata	6
N._vieillardii	N._sumatrana	6
N._vieillardii	N._longifolia	6
N._vieillardii	N._spectabilis	6
N._vieillardii	N._eustachys	6
N._vieillardii	N._clipeata	7
N._vieillardii	N._ephippiata	7
N._vieillardii	N._burbidgeae	7
N._vieillardii	N._spec_nov._2	7
N._vieillardii	N._reinwardtiana	7
N._vieillardii	N._macrovulgaris	7
N._vieillardii	N._mirabilis	7
N._vieillardii	N._ampullaria	7
N._vieillardii	N._hirsuta	7
N._vieillardii	N._aristolochioides	7
N._vieillardii	N._talangensis	7
N._vieillardii	N._gymnamphora	7
N._vieillardii	N._bongso	7
N._vieillardii	N._dubia	7
N._vieillardii	N._inermis	7
N._vieillardii	N._sanguinea	8
N._vieillardii	N._spec._nov._3	8
N._vieillardii	N._macfarlanei	8
N._vieillardii	N._ramispina	8
N._danseri	N._tomoriana	3
N._danseri	N._treubiana	4
N._danseri	N._mikei	4
N._danseri	N._neoguineensis	5
N._danseri	N._sibuyanensis	5
N._danseri	N._insignis	5
N._danseri	N._bellii	5
N._danseri	N._merrilliana	5
N._danseri	N._faizaliana	5
N._danseri	N._lavicola	5
N._danseri	N._xiphioides	5
N._danseri	N._tobaica	5
N._danseri	N._spec._nov._1	6
N._danseri	N._lamii	6
N._danseri	N._ventricosa	6
N._danseri	N._burkei	6
N._danseri	N._tentaculata	6
N._danseri	N._muluensis	6
N._danseri	N._murudensis	6
N._danseri	N._hamata	6
N._danseri	N._glabrata	6
N._danseri	N._lowii	6
N._danseri	N._stenophylla	6
N._danseri	N._eymae	6
N._danseri	N._pilosa	6
N._danseri	N._maxima	6
N._danseri	N._veitchii	6
N._danseri	N._edwardsiana	6
N._danseri	N._fusca	6
N._danseri	N._mira	6
N._danseri	N._alata	6
N._danseri	N._gracillima	6
N._danseri	N._northiana	6
N._danseri	N._mapuluensis	6
N._danseri	N._bicalcarata	6
N._danseri	N._gracilis	6
N._danseri	N._albomarginata	6
N._danseri	N._rafflesiana	6
N._danseri	N._thorelii	6
N._danseri	N._benstonei	6
N._danseri	N._petiolata	6
N._danseri	N._truncata	6
N._danseri	N._macrophylla	6
N._danseri	N._villosa	6
N._danseri	N._boschiana	6
N._danseri	N._rajah	6
N._danseri	N._anamensis	6
N._danseri	N._diatas	6
N._danseri	N._singalana	6
N._danseri	N._densiflora	6
N._danseri	N._pectinata	6
N._danseri	N._spathulata	6
N._danseri	N._adnata	6
N._danseri	N._rhombicaulis	6
N._danseri	N._ovata	6
N._danseri	N._sumatrana	6
N._danseri	N._longifolia	6
N._danseri	N._spectabilis	6
N._danseri	N._eustachys	6
N._danseri	N._clipeata	7
N._danseri	N._ephippiata	7
N._danseri	N._burbidgeae	7
N._danseri	N._spec_nov._2	7
N._danseri	N._reinwardtiana	7
N._danseri	N._macrovulgaris	7
N._danseri	N._mirabilis	7
N._danseri	N._ampullaria	7
N._danseri	N._hirsuta	7
N._danseri	N._aristolochioides	7
N._danseri	N._talangensis	7
N._danseri	N._gymnamphora	7
N._danseri	N._bongso	7
N._danseri	N._dubia	7
N._danseri	N._inermis	7
N._danseri	N._sanguinea	8
N._danseri	N._spec._nov._3	8
N._danseri	N._macfarlanei	8
N._danseri	N._ramispina	8
N._tomoriana	N._treubiana	3
N._tomoriana	N._mikei	5
N._tomoriana	N._neoguineensis	4
N._tomoriana	N._sibuyanensis	6
N._tomoriana	N._insignis	6
N._tomoriana	N._bellii	6
N._tomoriana	N._merrilliana	6
N._tomoriana	N._faizaliana	6
N._tomoriana	N._lavicola	6
N._tomoriana	N._xiphioides	6
N._tomoriana	N._tobaica	6
N._tomoriana	N._spec._nov._1	5
N._tomoriana	N._lamii	5
N._tomoriana	N._ventricosa	7
N._tomoriana	N._burkei	7
N._tomoriana	N._tentaculata	7
N._tomoriana	N._muluensis	7
N._tomoriana	N._murudensis	7
N._tomoriana	N._hamata	7
N._tomoriana	N._glabrata	7
N._tomoriana	N._lowii	7
N._tomoriana	N._stenophylla	7
N._tomoriana	N._eymae	7
N._tomoriana	N._pilosa	7
N._tomoriana	N._maxima	7
N._tomoriana	N._veitchii	7
N._tomoriana	N._edwardsiana	7
N._tomoriana	N._fusca	7
N._tomoriana	N._mira	7
N._tomoriana	N._alata	7
N._tomoriana	N._gracillima	7
N._tomoriana	N._northiana	7
N._tomoriana	N._mapuluensis	7
N._tomoriana	N._bicalcarata	7
N._tomoriana	N._gracilis	7
N._tomoriana	N._albomarginata	7
N._tomoriana	N._rafflesiana	7
N._tomoriana	N._thorelii	7
N._tomoriana	N._benstonei	7
N._tomoriana	N._petiolata	7
N._tomoriana	N._truncata	7
N._tomoriana	N._macrophylla	7
N._tomoriana	N._villosa	7
N._tomoriana	N._boschiana	7
N._tomoriana	N._rajah	7
N._tomoriana	N._anamensis	7
N._tomoriana	N._diatas	7
N._tomoriana	N._singalana	7
N._tomoriana	N._densiflora	7
N._tomoriana	N._pectinata	7
N._tomoriana	N._spathulata	7
N._tomoriana	N._adnata	7
N._tomoriana	N._rhombicaulis	7
N._tomoriana	N._ovata	7
N._tomoriana	N._sumatrana	7
N._tomoriana	N._longifolia	7
N._tomoriana	N._spectabilis	7
N._tomoriana	N._eustachys	7
N._tomoriana	N._clipeata	8
N._tomoriana	N._ephippiata	8
N._tomoriana	N._burbidgeae	8
N._tomoriana	N._spec_nov._2	8
N._tomoriana	N._reinwardtiana	8
N._tomoriana	N._macrovulgaris	8
N._tomoriana	N._mirabilis	8
N._tomoriana	N._ampullaria	8
N._tomoriana	N._hirsuta	8
N._tomoriana	N._aristolochioides	8
N._tomoriana	N._talangensis	8
N._tomoriana	N._gymnamphora	8
N._tomoriana	N._bongso	8
N._tomoriana	N._dubia	8
N._tomoriana	N._inermis	8
N._tomoriana	N._sanguinea	9
N._tomoriana	N._spec._nov._3	9
N._tomoriana	N._macfarlanei	9
N._tomoriana	N._ramispina	9
N._treubiana	N._mikei	6
N._treubiana	N._neoguineensis	3
N._treubiana	N._sibuyanensis	7
N._treubiana	N._insignis	7
N._treubiana	N._bellii	7
N._treubiana	N._merrilliana	7
N._treubiana	N._faizaliana	7
N._treubiana	N._lavicola	7
N._treubiana	N._xiphioides	7
N._treubiana	N._tobaica	7
N._treubiana	N._spec._nov._1	4
N._treubiana	N._lamii	4
N._treubiana	N._ventricosa	8
N._treubiana	N._burkei	8
N._treubiana	N._tentaculata	8
N._treubiana	N._muluensis	8
N._treubiana	N._murudensis	8
N._treubiana	N._hamata	8
N._treubiana	N._glabrata	8
N._treubiana	N._lowii	8
N._treubiana	N._stenophylla	8
N._treubiana	N._eymae	8
N._treubiana	N._pilosa	8
N._treubiana	N._maxima	8
N._treubiana	N._veitchii	8
N._treubiana	N._edwardsiana	8
N._treubiana	N._fusca	8
N._treubiana	N._mira	8
N._treubiana	N._alata	8
N._treubiana	N._gracillima	8
N._treubiana	N._northiana	8
N._treubiana	N._mapuluensis	8
N._treubiana	N._bicalcarata	8
N._treubiana	N._gracilis	8
N._treubiana	N._albomarginata	8
N._treubiana	N._rafflesiana	8
N._treubiana	N._thorelii	8
N._treubiana	N._benstonei	8
N._treubiana	N._petiolata	8
N._treubiana	N._truncata	8
N._treubiana	N._macrophylla	8
N._treubiana	N._villosa	8
N._treubiana	N._boschiana	8
N._treubiana	N._rajah	8
N._treubiana	N._anamensis	8
N._treubiana	N._diatas	8
N._treubiana	N._singalana	8
N._treubiana	N._densiflora	8
N._treubiana	N._pectinata	8
N._treubiana	N._spathulata	8
N._treubiana	N._adnata	8
N._treubiana	N._rhombicaulis	8
N._treubiana	N._ovata	8
N._treubiana	N._sumatrana	8
N._treubiana	N._longifolia	8
N._treubiana	N._spectabilis	8
N._treubiana	N._eustachys	8
N._treubiana	N._clipeata	9
N._treubiana	N._ephippiata	9
N._treubiana	N._burbidgeae	9
N._treubiana	N._spec_nov._2	9
N._treubiana	N._reinwardtiana	9
N._treubiana	N._macrovulgaris	9
N._treubiana	N._mirabilis	9
N._treubiana	N._ampullaria	9
N._treubiana	N._hirsuta	9
N._treubiana	N._aristolochioides	9
N._treubiana	N._talangensis	9
N._treubiana	N._gymnamphora	9
N._treubiana	N._bongso	9
N._treubiana	N._dubia	9
N._treubiana	N._inermis	9
N._treubiana	N._sanguinea	10
N._treubiana	N._spec._nov._3	10
N._treubiana	N._macfarlanei	10
N._treubiana	N._ramispina	10
N._mikei	N._neoguineensis	7
N._mikei	N._sibuyanensis	7
N._mikei	N._insignis	7
N._mikei	N._bellii	7
N._mikei	N._merrilliana	7
N._mikei	N._faizaliana	7
N._mikei	N._lavicola	5
N._mikei	N._xiphioides	5
N._mikei	N._tobaica	5
N._mikei	N._spec._nov._1	8
N._mikei	N._lamii	8
N._mikei	N._ventricosa	8
N._mikei	N._burkei	8
N._mikei	N._tentaculata	8
N._mikei	N._muluensis	8
N._mikei	N._murudensis	8
N._mikei	N._hamata	8
N._mikei	N._glabrata	8
N._mikei	N._lowii	8
N._mikei	N._stenophylla	8
N._mikei	N._eymae	8
N._mikei	N._pilosa	8
N._mikei	N._maxima	8
N._mikei	N._veitchii	8
N._mikei	N._edwardsiana	8
N._mikei	N._fusca	8
N._mikei	N._mira	8
N._mikei	N._alata	8
N._mikei	N._gracillima	4
N._mikei	N._northiana	4
N._mikei	N._mapuluensis	6
N._mikei	N._bicalcarata	6
N._mikei	N._gracilis	6
N._mikei	N._albomarginata	6
N._mikei	N._rafflesiana	6
N._mikei	N._thorelii	6
N._mikei	N._benstonei	6
N._mikei	N._petiolata	6
N._mikei	N._truncata	6
N._mikei	N._macrophylla	6
N._mikei	N._villosa	6
N._mikei	N._boschiana	6
N._mikei	N._rajah	6
N._mikei	N._anamensis	6
N._mikei	N._diatas	6
N._mikei	N._singalana	6
N._mikei	N._densiflora	6
N._mikei	N._pectinata	6
N._mikei	N._spathulata	6
N._mikei	N._adnata	6
N._mikei	N._rhombicaulis	6
N._mikei	N._ovata	6
N._mikei	N._sumatrana	6
N._mikei	N._longifolia	6
N._mikei	N._spectabilis	6
N._mikei	N._eustachys	6
N._mikei	N._clipeata	9
N._mikei	N._ephippiata	9
N._mikei	N._burbidgeae	9
N._mikei	N._spec_nov._2	9
N._mikei	N._reinwardtiana	5
N._mikei	N._macrovulgaris	5
N._mikei	N._mirabilis	7
N._mikei	N._ampullaria	7
N._mikei	N._hirsuta	7
N._mikei	N._aristolochioides	7
N._mikei	N._talangensis	7
N._mikei	N._gymnamphora	7
N._mikei	N._bongso	7
N._mikei	N._dubia	7
N._mikei	N._inermis	7
N._mikei	N._sanguinea	6
N._mikei	N._spec._nov._3	6
N._mikei	N._macfarlanei	6
N._mikei	N._ramispina	6
N._neoguineensis	N._sibuyanensis	8
N._neoguineensis	N._insignis	8
N._neoguineensis	N._bellii	8
N._neoguineensis	N._merrilliana	8
N._neoguineensis	N._faizaliana	8
N._neoguineensis	N._lavicola	8
N._neoguineensis	N._xiphioides	8
N._neoguineensis	N._tobaica	8
N._neoguineensis	N._spec._nov._1	3
N._neoguineensis	N._lamii	3
N._neoguineensis	N._ventricosa	9
N._neoguineensis	N._burkei	9
N._neoguineensis	N._tentaculata	9
N._neoguineensis	N._muluensis	9
N._neoguineensis	N._murudensis	9
N._neoguineensis	N._hamata	9
N._neoguineensis	N._glabrata	9
N._neoguineensis	N._lowii	9
N._neoguineensis	N._stenophylla	9
N._neoguineensis	N._eymae	9
N._neoguineensis	N._pilosa	9
N._neoguineensis	N._maxima	9
N._neoguineensis	N._veitchii	9
N._neoguineensis	N._edwardsiana	9
N._neoguineensis	N._fusca	9
N._neoguineensis	N._mira	9
N._neoguineensis	N._alata	9
N._neoguineensis	N._gracillima	9
N._neoguineensis	N._northiana	9
N._neoguineensis	N._mapuluensis	9
N._neoguineensis	N._bicalcarata	9
N._neoguineensis	N._gracilis	9
N._neoguineensis	N._albomarginata	9
N._neoguineensis	N._rafflesiana	9
N._neoguineensis	N._thorelii	9
